,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
11212,13,Boy With Luv (feat. Halsey),BTS,111228,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,4,23,ca,11
11213,14,Sanguine Paradise,Lil Uzi Vert,106430,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,2019,4,23,ca,13
11214,15,bury a friend,Billie Eilish,103859,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,4,23,ca,83
11215,16,Pure Water (with Migos),Mustard,101266,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp,2019,4,23,ca,95
11216,17,Power is Power,SZA,100057,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,2019,4,23,ca,4
11217,18,Murder On My Mind,YNW Melly,98197,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,4,23,ca,68
11218,19,wish you were gay,Billie Eilish,95785,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,4,23,ca,50
11219,20,Shallow,Lady Gaga,92340,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,4,23,ca,112
11220,21,when the party's over,Billie Eilish,89572,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,4,23,ca,112
11221,22,Here With Me,Marshmello,86092,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019,4,23,ca,46
11222,23,Earth,Lil Dicky,85167,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019,4,23,ca,4
11223,24,Pop Out (feat. Lil Tjay),Polo G,83491,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi,2019,4,23,ca,30
11224,25,Better,Khalid,81469,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,4,23,ca,112
11225,26,"break up with your girlfriend, i'm bored",Ariana Grande,80097,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,4,23,ca,74
11226,27,Look Back at It,A Boogie Wit da Hoodie,78702,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,4,23,ca,112
