,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
0,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,235128,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,1,1,au,0
1,2,"thank u, next",Ariana Grande,208884,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,1,au,0
2,3,Without Me,Halsey,199646,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,1,1,au,0
3,4,Wow.,Post Malone,184674,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,1,au,0
4,5,Sweet but Psycho,Ava Max,181987,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,1,au,0
5,6,Eastside (with Halsey & Khalid),benny blanco,152363,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019,1,1,au,0
6,7,Better,Khalid,132569,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2019,1,1,au,0
7,8,Shotgun,George Ezra,132262,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,1,1,au,0
8,9,SICKO MODE,Travis Scott,125835,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,1,1,au,0
9,10,Happier,Marshmello,118883,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,1,au,0
10,11,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,117297,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,1,1,au,0
11,12,Youngblood,5 Seconds of Summer,107495,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,1,1,au,0
12,13,Be Alright,Dean Lewis,107307,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,1,1,au,0
13,14,Bad Liar,Imagine Dragons,104714,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,1,1,au,0
14,15,Body (feat. Brando),Loud Luxury,102998,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs,2019,1,1,au,0
15,16,when the party's over,Billie Eilish,101875,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2019,1,1,au,0
16,17,Shallow,Lady Gaga,93693,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,1,au,0
17,18,imagine,Ariana Grande,92543,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2019,1,1,au,0
18,19,Leave Me Lonely,Hilltop Hoods,91491,https://open.spotify.com/track/03Pg5wDlaYAZlTNLeAfl2r,2019,1,1,au,0
19,20,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,90880,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,1,1,au,0
20,21,Let You Love Me,Rita Ora,89985,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2019,1,1,au,0
21,22,Waiting,KIAN,89494,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82,2019,1,1,au,0
22,23,Better Now,Post Malone,86322,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,1,1,au,0
23,24,In My Mind,Dynoro,86024,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,1,au,0
24,25,Saturday Nights,Khalid,84208,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2019,1,1,au,0
25,26,ZEZE,Kodak Black,81961,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,1,1,au,0
26,27,1999,Charli XCX,81315,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8,2019,1,1,au,0
27,28,Love Someone,Lukas Graham,80286,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019,1,1,au,0
28,29,High Hopes,Panic! At The Disco,79086,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,1,1,au,0
29,30,Going Bad (feat. Drake),Meek Mill,76732,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2019,1,1,au,0
30,31,Promises (with Sam Smith),Calvin Harris,75898,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,1,au,0
31,32,Rise,Jonas Blue,75086,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2019,1,1,au,0
32,33,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,73781,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,1,au,0
33,34,Girls Like You (feat. Cardi B),Maroon 5,73148,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,1,au,0
34,35,Mo Bamba,Sheck Wes,72605,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2019,1,1,au,0
35,36,Lucid Dreams,Juice WRLD,72271,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2019,1,1,au,0
36,37,Ruin My Life,Zara Larsson,72267,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2019,1,1,au,0
37,38,So Close,NOTD,67409,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK,2019,1,1,au,0
38,39,rockstar (feat. 21 Savage),Post Malone,66564,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,1,au,0
39,40,Day Drunk,Morgan Evans,65564,https://open.spotify.com/track/7nGuT0EfqQ1TXcADEKwB6Q,2019,1,1,au,0
