,Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,Age on Chart
46,47,Caro,Bad Bunny,62558,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019,1,1,es,0
47,48,Déjala Que Baile,Melendi,61160,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd,2019,1,1,es,0
48,49,A Solas - Remix,Lunay,59614,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,1,1,es,0
49,50,Cuando Nadie Ve,Morat,59541,https://open.spotify.com/track/71iAechwVKGu26pahzFL0k,2019,1,1,es,0
50,51,Tanta Falta,Bryant Myers,59374,https://open.spotify.com/track/0sPTfDSZgE3KvcvqaKPtEx,2019,1,1,es,0
51,52,Bohemian Rhapsody - Remastered 2011,Queen,55181,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,1,es,0
52,53,No Es Justo,J Balvin,53900,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019,1,1,es,0
53,54,Bien Duro,C. Tangana,52912,https://open.spotify.com/track/3joo84oco9CD4dBsKNWRRW,2019,1,1,es,0
54,55,5 Sentidos,Dvicio,52751,https://open.spotify.com/track/7chjOPhoxbpRYSrO1rvdnu,2019,1,1,es,0
55,56,PIENSO EN TU MIRÁ - Cap.3: Celos,ROSALÍA,52529,https://open.spotify.com/track/5r8mGKhCDIVWb3AG4hm0l0,2019,1,1,es,0
56,57,Créeme,KAROL G,51966,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019,1,1,es,0
57,58,Mala Mía,Maluma,51326,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019,1,1,es,0
58,59,Ya No Tiene Novio,Sebastian Yatra,48783,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019,1,1,es,0
59,60,Girls Like You (feat. Cardi B),Maroon 5,48416,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,1,es,0
60,61,Me Niego (feat. Ozuna & Wisin),Reik,48317,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,2019,1,1,es,0
61,62,Luz Apaga,Ozuna,47648,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm,2019,1,1,es,0
62,63,La Cintura,Alvaro Soler,47323,https://open.spotify.com/track/1BFmBgVOnLy3Ekrxz1lBOK,2019,1,1,es,0
63,64,Un Veneno,C. Tangana,47159,https://open.spotify.com/track/42C5Bbb4dHwS5OFMvtGkG2,2019,1,1,es,0
64,65,"thank u, next",Ariana Grande,47039,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,1,1,es,0
65,66,I Like It,Cardi B,46864,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,2019,1,1,es,0
66,67,Mejor Que Tú,Aitana,46627,https://open.spotify.com/track/7Kn8yBD9hk8zJtgMQQrTKV,2019,1,1,es,0
67,68,Good Vibes,Fuego,46533,https://open.spotify.com/track/4TwIbmabI2R5XUhqptk6Ev,2019,1,1,es,0
68,69,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,46530,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,1,1,es,0
69,70,Mala Mía - Remix,Maluma,45797,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb,2019,1,1,es,0
70,71,Él no soy yo,Blas Cantó,45141,https://open.spotify.com/track/38mCl4EuWhML4eaZPdNQ3a,2019,1,1,es,0
71,72,Quiere Beber,Anuel AA,44850,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2019,1,1,es,0
72,73,Say My Name,David Guetta,44381,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,1,1,es,0
73,74,Duro y Suave,Leslie Grace,43598,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to,2019,1,1,es,0
74,75,DI MI NOMBRE - Cap.8: Éxtasis,ROSALÍA,42496,https://open.spotify.com/track/2Sfl7odHUmG7qc8SbqUyzE,2019,1,1,es,0
