Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,Drip Too Hard (Lil Baby & Gunna),Lil Baby,752972,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019,3,29,us,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4
29,Talk,Khalid,698144,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019,3,29,us,0.9,0.4,0,-8.443,1,0.124,0.0501,0,0.0876,0.338,136.001,197487,4
30,SICKO MODE,Travis Scott,693229,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,3,29,us,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4
31,Thotiana,Blueface,688165,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G,2019,3,29,us,0.906,0.382,10,-12.89,0,0.269,0.18,0,0.113,0.391,104.025,129264,4
32,"thank u, next",Ariana Grande,671426,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019,3,29,us,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,207320,4
33,Faucet Failure,Ski Mask The Slump God,671084,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,2019,3,29,us,0.935,0.552,10,-9.373,0,0.335,0.111,0,0.0952,0.615,99.993,145627,4
34,My Bad,Khalid,650695,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5,2019,3,29,us,0.645,0.568,5,-9.127,0,0.0823,0.543,0.266,0.257,0.391,84.999,166101,4
35,Without Me,Halsey,639587,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,3,29,us,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
36,Look Back at It,A Boogie Wit da Hoodie,638416,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2019,3,29,us,0.791,0.587,3,-5.075,0,0.0413,0.407,0,0.148,0.536,96.057,179449,4
37,Happier,Marshmello,635503,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,3,29,us,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4
