Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region
67,Cristina,Sebastian Yatra,3022,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,2019,6,16,pa
68,Soñando Despierto,Sech,3016,https://open.spotify.com/track/1FIgFc6wUm2BQ1yrdFuUcs,2019,6,16,pa
69,NI BIEN NI MAL,Bad Bunny,2989,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,6,16,pa
70,Dices Que Te Vas,KAROL G,2976,https://open.spotify.com/track/0QHOIQxRlIPYPJ1HLgIN8S,2019,6,16,pa
71,Vuelva A Ver - Remix,Dalex,2967,https://open.spotify.com/track/0GrGfs8ldZRWOrksG5uraH,2019,6,16,pa
72,Créeme,KAROL G,2920,https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU,2019,6,16,pa
73,Date La Vuelta,Luis Fonsi,2917,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H,2019,6,16,pa
74,Baila Baila Baila,Ozuna,2803,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,6,16,pa
75,Que Le De,Rauw Alejandro,2713,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019,6,16,pa
76,bad guy,Billie Eilish,2686,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019,6,16,pa
77,A Solas - Remix,Lunay,2683,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019,6,16,pa
78,Adictiva,Daddy Yankee,2669,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,6,16,pa
79,Nadie,Farruko,2629,https://open.spotify.com/track/0REjFxlMJRQxPqWSdmXiAT,2019,6,16,pa
80,Lo Malo,Sech,2548,https://open.spotify.com/track/4kIuPsijmLzK11RTCseKh7,2019,6,16,pa
81,Culpables,KAROL G,2495,https://open.spotify.com/track/4RGKft6YTTWHjpQeRIInuS,2019,6,16,pa
82,Vaina Loca,Ozuna,2411,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,6,16,pa
83,200 Mph,Bad Bunny,2355,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg,2019,6,16,pa
84,Sola,Manuel Turizo,2291,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,6,16,pa
85,No Te Veo - Remix,Casper Magico,2285,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38,2019,6,16,pa
86,Sin Ti,Dalex,2246,https://open.spotify.com/track/3PYvLYdjqxpyDLtsNNvWBY,2019,6,16,pa
87,Ven y Hazlo Tú (feat. Arcángel),Nicky Jam,2236,https://open.spotify.com/track/3NbwRR74N1FykCWETcEk3j,2019,6,16,pa
