Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
8,She Got Me,Luca Hänni,26292,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ,2019,6,13,ch,0.667,0.755,11,-5.893,0,0.05,0.0533,1.15e-05,0.0795,0.472,97.063,180816,4
9,Tricheur,Nekfeu,25959,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu,2019,6,13,ch,0.756,0.637,1,-7.984,0,0.241,0.403,0,0.177,0.191,138.142,248467,4
10,Con Calma,Daddy Yankee,25790,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,6,13,ch,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4
11,Someone You Loved,Lewis Capaldi,25659,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019,6,13,ch,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4
12,Irina Shayk,Ufo361,23333,https://open.spotify.com/track/4Sokm1cWK36H2WctWWRGf1,2019,6,13,ch,0.578,0.593,2,-9.504,0,0.0696,0.166,0.0209,0.17,0.201,74.869,147452,4
13,Old Town Road,Lil Nas X,22360,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,2019,6,13,ch,0.908,0.517,1,-6.063,1,0.129,0.0361,1.73e-06,0.0949,0.471,136.019,113013,4
14,Labyrinth,Loredana,22173,https://open.spotify.com/track/1mLBX54nL0dwn54jesMXGU,2019,6,13,ch,0.929,0.499,10,-8.461,0,0.318,0.0202,0.00175,0.0899,0.58,95.041,155454,4
15,NENENE,Fero47,21254,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU,2019,6,13,ch,0.724,0.835,6,-4.831,0,0.0887,0.0307,0,0.131,0.76,130.004,183133,4
16,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,20583,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM,2019,6,13,ch,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4
17,Piece Of Your Heart,MEDUZA,19610,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019,6,13,ch,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
18,The London (feat. J. Cole & Travis Scott),Young Thug,19428,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx,2019,6,13,ch,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107,4
19,Rescue Me,OneRepublic,19210,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM,2019,6,13,ch,0.759,0.605,7,-7.737,1,0.0433,0.156,0,0.694,0.64,121.049,158900,4
