Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
19,Boş Gemiler,Yüzyüzeyken Konuşuruz,37497,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL,2019,1,1,tr,0.484,0.689,9,-9.174,0,0.0568,0.504,0.285,0.103,0.516,81.891,229600,4
20,Oldu Olanlar,DJ Tarkan,36897,https://open.spotify.com/track/4LTHcXXwN8OW4fYm5sVNPP,2019,1,1,tr,0.798,0.523,11,-9.695,0,0.0328,0.207,0.000769,0.119,0.155,110.035,233109,4
21,Catla,Velet,36433,https://open.spotify.com/track/7xLuitKqUvy1854AiGaLY0,2019,1,1,tr,0.863,0.574,1,-8.45,1,0.197,0.206,0,0.0661,0.395,101.991,136483,4
22,Öpücem,Simge,36285,https://open.spotify.com/track/1pq9w58vpi5nnEllpgl1tF,2019,1,1,tr,0.746,0.802,8,-6.59,0,0.0575,0.0607,9.29e-06,0.143,0.816,132.01,270047,4
23,Bu Havada Gidilmez,Manuş Baba,35483,https://open.spotify.com/track/4ajGA8mtD6R2JylEbRLp5n,2019,1,1,tr,0.581,0.717,5,-5.325,0,0.026,0.217,5.06e-05,0.307,0.584,95.027,229587,4
24,Unuturum Elbet,Rafet El Roman,34255,https://open.spotify.com/track/0s5Fwi2qaJqc6ZIdh6cJBy,2019,1,1,tr,0.728,0.494,5,-6.983,0,0.0371,0.645,0,0.128,0.508,75.01,215200,4
25,Tamam Tamam,Summer Cem,34089,https://open.spotify.com/track/2eRq2jwsZtb0uGH4qUsvT1,2019,1,1,tr,0.886,0.642,6,-7.141,1,0.0995,0.141,0.00427,0.129,0.581,100.015,147120,4
26,Dünya'dan Atlas'a,Şehinşah,33999,https://open.spotify.com/track/0ewiq9snqyF3dULzbMqI3J,2019,1,1,tr,0.787,0.576,2,-8.366,1,0.164,0.193,0,0.231,0.202,129.986,245040,4
27,Milyon,Şehinşah,33325,https://open.spotify.com/track/2fqlGvVkoVDCRAA8O5r6bH,2019,1,1,tr,0.823,0.749,2,-8.499,0,0.0619,0.378,0,0.079,0.23,127.965,240599,4
28,Dinle Beni Bi',Yüzyüzeyken Konuşuruz,33291,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ,2019,1,1,tr,0.557,0.683,9,-9.298,0,0.0471,0.562,0.897,0.107,0.543,91.965,144907,4
29,Kiss and Make Up,Dua Lipa,33063,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2019,1,1,tr,0.675,0.729,8,-4.383,1,0.146,0.0557,0,0.189,0.63,99.986,190560,4
30,In My Mind,Dynoro,32507,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,1,tr,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
31,Beni Sev,Hande Yener,30654,https://open.spotify.com/track/0bE8X3KwUifITMaibVR9eD,2019,1,1,tr,0.585,0.766,2,-4.75,0,0.0329,0.00678,1.36e-05,0.422,0.363,110.006,259093,4
