Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
28,Options,NSG,158960,https://open.spotify.com/track/2cytBOLpwFRX7J9URCrFIe,2019,5,8,gb,0.836,0.621,1,-4.685,0,0.0892,0.387,9.16e-05,0.104,0.762,101.995,240082,4
29,No Diet,Digga D,158116,https://open.spotify.com/track/62ImlYiiE0ZeK9NVftkDfq,2019,5,8,gb,0.899,0.591,6,-8.474,0,0.474,0.329,0,0.107,0.438,139.949,192387,4
30,bury a friend,Billie Eilish,155558,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,2019,5,8,gb,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143,4
31,Giant (with Rag'n'Bone Man),Calvin Harris,155233,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,5,8,gb,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184,4
32,Boasty (feat. Idris Elba),Wiley,151522,https://open.spotify.com/track/7cz506PyIgh2bMN90Mc8Tn,2019,5,8,gb,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,177186,4
33,Grace,Lewis Capaldi,146150,https://open.spotify.com/track/4eQBL0cuF3ismYCzBff2Ii,2019,5,8,gb,0.733,0.533,4,-6.971,1,0.0357,0.49,0,0.171,0.483,104.506,184880,4
34,Don’t Feel Like Crying,Sigrid,145079,https://open.spotify.com/track/1ABvDz0JnQGO8M8NYjRNMp,2019,5,8,gb,0.749,0.814,5,-3.769,0,0.0404,0.156,0,0.0673,0.715,119.964,157010,4
35,Sweet but Psycho,Ava Max,139614,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,5,8,gb,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
36,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,139167,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2019,5,8,gb,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487,4
37,7 rings,Ariana Grande,138341,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019,5,8,gb,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
38,Sixteen,Ellie Goulding,138140,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,2019,5,8,gb,0.669,0.801,8,-5.445,1,0.136,0.268,0,0.0594,0.541,109.919,201072,4
39,Shallow,Lady Gaga,135707,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,5,8,gb,0.572,0.385,7,-6.362,1,0.0308,0.371,0,0.231,0.323,95.799,215733,4
40,Earth,Lil Dicky,131547,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO,2019,5,8,gb,0.694,0.664,2,-4.649,1,0.05,0.639,0,0.0929,0.676,95.941,281500,4
41,i'm so tired...,Lauv,129300,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019,5,8,gb,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4
42,when the party's over,Billie Eilish,123244,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019,5,8,gb,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
43,Walk Me Home,P!nk,121264,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo,2019,5,8,gb,0.652,0.453,1,-6.119,1,0.0445,0.0519,0,0.179,0.432,88.038,177391,3
44,High Hopes,Panic! At The Disco,119181,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,5,8,gb,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,190947,4
45,"break up with your girlfriend, i'm bored",Ariana Grande,117441,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019,5,8,gb,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4
46,Boy With Luv (feat. Halsey),BTS,116847,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019,5,8,gb,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773,4
47,wish you were gay,Billie Eilish,115202,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019,5,8,gb,0.853,0.351,7,-10.198,1,0.241,0.39,9.38e-06,0.752,0.282,118.028,221543,4
48,Disaster (feat. J Hus),Dave,114166,https://open.spotify.com/track/3rqmxZNh2BRgJ3BiCPFTSG,2019,5,8,gb,0.727,0.761,0,-5.686,0,0.436,0.619,0,0.077,0.706,91.108,240160,4
49,Shotgun,George Ezra,106371,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,2019,5,8,gb,0.672,0.735,5,-4.733,1,0.0457,0.286,0,0.242,0.754,115.741,201287,4
50,M.E.N II,Bugzy Malone,105044,https://open.spotify.com/track/4cblg338TOGUtnRfrW56Er,2019,5,8,gb,0.639,0.4,10,-11.732,1,0.404,0.364,0,0.108,0.358,139.006,250791,4
51,Murder On My Mind,YNW Melly,104530,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2019,5,8,gb,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,268434,4
52,Bruises,Lewis Capaldi,103772,https://open.spotify.com/track/7x91w5f5x7UayENcGAP5i2,2019,5,8,gb,0.572,0.319,4,-6.206,1,0.0685,0.963,0,0.161,0.359,110.922,218492,4
53,Truth Hurts,Lizzo,103070,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019,5,8,gb,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087,173325,4
54,"Motorola (feat. Swarmz, Deno & Dappy)",Da Beatfreakz,96472,https://open.spotify.com/track/0Q8aQ6xUAFOGCd0vR32FPf,2019,5,8,gb,0.625,0.614,6,-4.823,0,0.267,0.123,0,0.0997,0.391,105.682,177441,4
