Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
67,SKCH,Heuss L'enfoiré,66597,https://open.spotify.com/track/6iIwIZUAmwaWO7cypZSw09,2019,1,30,fr,0.761,0.785,4,-7.037,0,0.334,0.0777,0,0.188,0.476,125.397,156053,5
68,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,66362,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,1,30,fr,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
69,Train de vie,Koba LaD,65681,https://open.spotify.com/track/6FqNHDHEsUTKqVWXBkMd9y,2019,1,30,fr,0.742,0.641,0,-5.585,0,0.124,0.216,0,0.137,0.418,146.139,214520,4
70,La vérité,Lomepal,65519,https://open.spotify.com/track/1H0OfL0clmcI1odODWD2DS,2019,1,30,fr,0.79,0.5,1,-8.489,0,0.365,0.3,0,0.101,0.451,131.818,228653,4
71,Promises (with Sam Smith),Calvin Harris,64397,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,1,30,fr,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309,4
72,Ramenez la coupe à la maison,Vegedream,63910,https://open.spotify.com/track/1m0UFnuTktOkksvjbF9z0m,2019,1,30,fr,0.808,0.661,0,-6.237,0,0.0395,0.0358,0,0.138,0.804,107.992,235556,4
73,Anita,Heuss L'enfoiré,63775,https://open.spotify.com/track/7q3P2cSVjdofJ2PkHCJUzo,2019,1,30,fr,0.689,0.759,7,-5.62,1,0.413,0.615,0,0.0862,0.582,122.611,194933,5
74,Copines,Aya Nakamura,63632,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL,2019,1,30,fr,0.701,0.787,8,-3.941,0,0.0852,0.268,0,0.105,0.904,180.024,171720,4
75,Tiago,Kendji Girac,63413,https://open.spotify.com/track/63eflEIBAF5VmO5AdVuZF7,2019,1,30,fr,0.55,0.543,8,-7.933,0,0.108,0.751,0,0.0536,0.65,123.106,178787,4
76,Balance ton quoi,Angèle,62468,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,2019,1,30,fr,0.703,0.442,0,-10.383,1,0.0823,0.594,2.39e-05,0.276,0.381,115.932,189480,4
77,Je te le donne (en duo avec Slimane),Vitaa,62232,https://open.spotify.com/track/4yjqpsuyrbjyXHB6rC0mWo,2019,1,30,fr,0.72,0.647,8,-6.688,0,0.159,0.457,0,0.0977,0.294,107.04,233973,4
78,Feu de bois,Damso,62043,https://open.spotify.com/track/4L0Iwsk1s8cbdBcEgdm8K5,2019,1,30,fr,0.789,0.633,2,-6.269,1,0.0734,0.256,1.31e-06,0.092,0.262,138.097,183307,4
79,Ma Go Sure,Vegedream,61856,https://open.spotify.com/track/0UBA6zYjGWJwPzowdunlLt,2019,1,30,fr,0.729,0.522,4,-6.565,0,0.0394,0.105,0,0.149,0.519,91.997,247000,4
