Position,Track Name,Artist,Streams,URL,Year,Month,Day,Region,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
79,Besos En Guerra,Morat,54284,https://open.spotify.com/track/1mlGScrDQqHqmhdIqE8MmA,2019,2,4,es,0.69,0.973,2,-3.588,1,0.0492,0.126,0,0.101,0.772,143.957,231533,4
80,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,54060,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,2,4,es,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
81,Un Traguito,Lérica,53733,https://open.spotify.com/track/5OSrMt5y9dExB2J5vMdTVk,2019,2,4,es,0.642,0.851,0,-3.448,1,0.103,0.143,0,0.776,0.653,96.996,184185,4
82,Sin Culpa (feat. DrefQuila),Duki,53463,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019,2,4,es,0.641,0.652,8,-8.575,0,0.264,0.42,1.74e-06,0.094,0.406,175.022,244771,4
83,Bohemian Rhapsody - Remastered 2011,Queen,53257,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,2,4,es,0.397,0.396,3,-9.91,1,0.05,0.254,0,0.268,0.227,142.913,354320,4
84,Ya No Tiene Novio,Sebastian Yatra,51954,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019,2,4,es,0.632,0.832,7,-1.948,0,0.154,0.048,0,0.0705,0.784,182.184,198933,4
85,Cuando Te Besé,Becky G,51390,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019,2,4,es,0.772,0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4
86,Amigos Con Derechos,Reik,51173,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019,2,4,es,0.686,0.807,1,-3.324,1,0.0613,0.0481,0,0.0652,0.63,183.971,227476,4
87,Ya No Quiero Ná,Lola Indigo,51140,https://open.spotify.com/track/2A2Q4CYBcVvBF2OqgJ3OWX,2019,2,4,es,0.846,0.467,2,-7.178,1,0.173,0.12,7.6e-05,0.0803,0.367,129.016,192975,4
88,Otra Copa,Bandaga,50887,https://open.spotify.com/track/38a7xqi18rg8wGJhK71fj8,2019,2,4,es,0.871,0.556,4,-7.566,0,0.228,0.288,0.000295,0.307,0.6,99.981,216000,4
89,Te Boté - Remix,Nio Garcia,50833,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,2,4,es,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920,4
90,Vuelve,Sebastian Yatra,50741,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S,2019,2,4,es,0.716,0.474,11,-6.714,1,0.052,0.559,0,0.135,0.302,77.811,224013,4
91,A Partir De Hoy,David Bisbal,50285,https://open.spotify.com/track/7ojH6H4wE6XJNgzU4uvNc8,2019,2,4,es,0.652,0.857,6,-5.044,1,0.0676,0.186,0,0.377,0.504,163.963,196803,4
92,La Romana,Bad Bunny,50154,https://open.spotify.com/track/1khmgu0pveJbkbpbkyvcQv,2019,2,4,es,0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,4
93,No Te Enamores,Paloma Mami,49056,https://open.spotify.com/track/0EJu1RBtxzldMG2peczuPv,2019,2,4,es,0.806,0.735,7,-4.459,0,0.0425,0.587,0.00889,0.0812,0.353,100.101,183398,4
94,No Hay Nadie Más,Sebastian Yatra,48711,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN,2019,2,4,es,0.695,0.379,6,-9.096,1,0.0339,0.861,0,0.106,0.808,105.108,199733,4
95,Lo Malo - Operación Triunfo 2017,Aitana,48563,https://open.spotify.com/track/7aJP1XcWcSU9w0eqSvaeZR,2019,2,4,es,0.766,0.737,2,-2.686,0,0.0634,0.648,0,0.349,0.964,95.011,183000,4
96,Cama Vacia,Ozuna,48371,https://open.spotify.com/track/6sR4WtcYJOCXzDsDfY9PwV,2019,2,4,es,0.647,0.85,9,-2.185,0,0.212,0.132,1.15e-06,0.0809,0.316,175.797,201050,4
97,Flames,David Guetta,48171,https://open.spotify.com/track/66BjcDhhwWCcQIBxHMpKXh,2019,2,4,es,0.631,0.649,5,-5.892,0,0.0385,0.0817,3.8e-06,0.0934,0.421,93.95,194680,4
98,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,47933,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2019,2,4,es,0.792,0.895,1,-3.112,0,0.0589,0.165,0,0.0501,0.794,94.968,201526,4
99,Sola,Manuel Turizo,47847,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019,2,4,es,0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4
100,Dancing With A Stranger (with Normani),Sam Smith,47659,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,2,4,es,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030,4
1,Secreto,Anuel AA,375472,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,2,5,es,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4
2,Baila Baila Baila,Ozuna,366073,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,2,5,es,0.816,0.754,11,-2.75,0,0.111,0.0361,0,0.217,0.533,99.966,158400,4
3,Con Calma,Daddy Yankee,364872,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,2,5,es,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4
4,Adan y Eva,Paulo Londra,310972,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,2,5,es,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639,4
5,Calma - Remix,Pedro Capó,302390,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,2,5,es,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4
6,Amanece,Anuel AA,257909,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019,2,5,es,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4
7,NI BIEN NI MAL,Bad Bunny,234048,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,2,5,es,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4
8,Pa' Llamar Tu Atención (feat. MC Bin Laden),C. Tangana,217013,https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q,2019,2,5,es,0.884,0.738,5,-3.265,0,0.0837,0.188,0,0.0812,0.678,131.91,177614,4
9,Adictiva,Daddy Yankee,211224,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019,2,5,es,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4
10,Ta To Gucci (Remix),Cauty,206827,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,2019,2,5,es,0.73,0.648,1,-6.405,0,0.378,0.383,0.000112,0.103,0.675,187.991,304859,4
11,MALA,6ix9ine,196628,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,2,5,es,0.719,0.825,5,-3.627,0,0.0424,0.689,0,0.103,0.789,100.006,206550,4
12,MIA (feat. Drake),Bad Bunny,192519,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,2,5,es,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4
13,Ella Quiere Beber - Remix,Anuel AA,189139,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,2,5,es,0.751,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.698,95.239,219357,4
14,Imposible,Luis Fonsi,178264,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF,2019,2,5,es,0.783,0.738,11,-4.078,1,0.0741,0.127,0,0.127,0.925,90.976,164533,4
15,Mujer Bruja,Lola Indigo,177128,https://open.spotify.com/track/4R8TsvDoKSSDVERlaphNBA,2019,2,5,es,0.773,0.917,10,-2.166,0,0.0629,0.0946,0.000109,0.0885,0.763,105.966,203774,4
16,7 rings,Ariana Grande,172177,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,2,5,es,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,178640,4
17,Vas A Quedarte,Aitana,168724,https://open.spotify.com/track/2b3JxLi8KAiOsD8ehnOxDZ,2019,2,5,es,0.395,0.508,7,-3.522,1,0.0326,0.795,3.63e-06,0.0627,0.168,89.859,226213,4
18,Un Año,Sebastian Yatra,162134,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019,2,5,es,0.771,0.382,1,-6.808,0,0.0514,0.148,0,0.104,0.535,94.931,164440,4
19,Booty,C. Tangana,159999,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe,2019,2,5,es,0.825,0.771,1,-4.116,1,0.0804,0.0167,2.04e-06,0.0901,0.718,102.927,173366,4
20,Say My Name,David Guetta,145233,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,2,5,es,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947,4
21,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,136366,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,2,5,es,0.841,0.798,1,-4.206,0,0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4
